type,beta,h,m,q0,q1,p,err,complexity_p1,average,replicon,entropy,computed_m
small M,51.850142504029535,-0.5337243382358443,0.04,0.003732166258918389,0.03700516916076834,0.27741300984486783,9.603138630640312e-7,-0.026229646834689646,19.658912986866266,-0.00010195680143951452,0.0041301853744699635,0.039999997260880805
small M,51.939848632929234,-0.5337253820805142,0.04,0.0037324140730122,0.03701275116074607,0.2769488799541277,9.591255656005363e-7,-0.026239130498476537,19.659313441643004,-0.00010208814128101728,0.004113557171055993,0.03999999724564144
small M,52.02955476182894,-0.5337264246738787,0.04,0.003732661772310644,0.03702029700970147,0.27648633929267064,9.579407501584909e-7,-0.026248476970865853,19.659711293246794,-0.00010221816379208065,0.004097008458877394,0.03999999723040584
small M,52.11926089072864,-0.5337274660183681,0.04,0.0037329093535897156,0.037027806955854205,0.27602537943843636,9.56759395268946e-7,-0.026257688188711076,19.660106563961268,-0.00010234687943846228,0.004080538682740942,0.03999999721517408
small M,52.20896701962835,-0.5337285061163747,0.04,0.003733156813675611,0.037035281245214886,0.27556599203116083,9.555814793361993e-7,-0.026266766094107358,19.660499275839072,-0.0001024742985951515,0.004064147292290654,0.03999999719994605
small M,52.29867314852806,-0.5337295449702575,0.04,0.0037334041494440522,0.037042720121608814,0.2751081687717814,9.544069809865967e-7,-0.02627571263422321,19.66088945070507,-0.00010260043154718698,0.004047833741933848,0.03999999718472161
small M,52.38837927742776,-0.5337305825823427,0.04,0.003733651357819634,0.03705012382669985,0.27465190142185525,9.532358788364167e-7,-0.02628452976110443,19.661277110159027,-0.0001027252884904497,0.004031597490800953,0.039999997169500576
small M,52.478085406327466,-0.5337316189549222,0.04,0.0037338984357751432,0.03705749260001411,0.274197181802987,9.520681507952655e-7,-0.026293219431463316,19.66166227557816,-0.00010284887953244189,0.004015438002697103,0.03999999715428306
small M,52.56779153522717,-0.5337326540902563,0.04,0.003734145380330782,0.03706482667896278,0.273744001796249,9.509037777830525e-7,-0.02630178360647653,19.662044968120004,-0.00010297121469309456,0.003999354746048844,0.03999999713906892
small M,52.65749766412688,-0.5337336879905763,0.04,0.0037343921885537317,0.037072126298865256,0.2732923533416314,9.497427372258439e-7,-0.026310224251578557,19.662425208725136,-0.00010309230390550541,0.0039833471938521825,0.03999999712385789
small M,52.74720379302658,-0.5337347206580828,0.04,0.0037346388575572728,0.037079391692971524,0.2728422284374737,9.485850094441349e-7,-0.02631854333625777,19.662803018119682,-0.00010321215701673776,0.003967414823627946,0.03999999710865007
small M,52.836909921926285,-0.5337357520949473,0.04,0.0037348853845003186,0.03708662309248468,0.27239361913992355,9.47430573471926e-7,-0.026326742833851252,19.663178416817882,-0.0001033307837885459,0.003951557117375826,0.03999999709344526
small M,52.92661605082599,-0.5337367823033146,0.04,0.0037351317665866813,0.03709382072658271,0.27194651756239013,9.462794096118046e-7,-0.026334824721346073,19.663551425124766,-0.00010344819389814316,0.0039357735615226375,0.03999999707824334
small M,53.0163221797257,-0.5337378112853015,0.04,0.00373537800106454,0.03710098482244036,0.271500915875007,9.451314973449352e-7,-0.02634279097916939,19.66392206313856,-0.00010356439693893355,0.00392006364687858,0.03999999706304419
small M,53.106028308625405,-0.5337388390429989,0.04,0.0037356240852257474,0.037108115605250534,0.2710568063041028,9.439868173051719e-7,-0.02635064359099823,19.664290350753244,-0.00010367940242124912,0.0039044268685908268,0.03999999704784798
small M,53.195734437525104,-0.533739865578473,0.04,0.0037358700164052947,0.03711521329824549,0.2706141811316767,9.428453488411021e-7,-0.026358384543548052,19.66465630766096,-0.00010379321977306024,0.00388886272609712,0.03999999703265432
small M,53.28544056642482,-0.5337409108767679,0.04,0.0037361235599357064,0.03712227937145094,0.27017303269487936,9.996045391524704e-7,-0.026366015826379874,19.665017177669686,-0.00010390558089830038,0.0038734890460989657,0.03999996383185783
small M,53.37514669532452,-0.5337419350329953,0.04,0.0037363691992776315,0.03712931154009398,0.2697333535496943,9.987729077921536e-7,-0.026373539431698567,19.665378543883897,-0.00010401705066622965,0.003858068358482347,0.03999996386050433
small M,53.464852824224224,-0.5337429579427315,0.04,0.0037366146475497396,0.037136311275545696,0.2692951358142626,9.977064636138327e-7,-0.026380957354156354,19.665737634699727,-0.00010412736055477628,0.0038427189388736682,0.03999996389402635
small M,53.55455895312392,-0.5337439796381223,0.04,0.003736859932446507,0.037143278794957074,0.268858372150673,9.966417505736335e-7,-0.026388271590656293,19.66609447157295,-0.00010423651921059239,0.003827440194859477,0.03999996392741842
small M,53.64426508202364,-0.5337450001213749,0.04,0.0037371050516865905,0.03715021431207349,0.2684230551126767,9.95580110070585e-7,-0.02639548414015333,19.666449073243403,-0.00010434453565754548,0.0038122316457624983,0.03999996396064676
small M,53.733971210923336,-0.5337460193944167,0.04,0.00373735000285243,0.03715711803879317,0.2679891773056239,9.945215322549933e-7,-0.02640259700346556,19.66680145824174,-0.00010445141884432633,0.003797092815850167,0.03999996399371289
small M,53.82367733982304,-0.5337470374591553,0.04,0.0037375947835645512,0.03716399018519453,0.2675567313870246,9.9346599984167e-7,-0.026409612183071585,19.667151644913073,-0.0001045571776421457,0.003782023233371845,0.03999996402661827
small M,53.91338346872275,-0.533748054317474,0.04,0.0037378393914821503,0.03717083095955579,0.26712571006608044,9.92413494609636e-7,-0.02641653168292621,19.66749965141859,-0.00010466182084537315,0.0037670224305479394,0.03999996405936474
small M,54.00308959762245,-0.5337490699712399,0.04,0.0037380838243024723,0.037177640568373374,0.2666961061032054,9.913639996069744e-7,-0.026423357508263134,19.66784549573852,-0.00010476535717221226,0.0037520899434919652,0.03999996409195379
small M,54.09279572652216,-0.5337500844222998,0.04,0.003738328079760315,0.03718441921638088,0.2662679123095628,9.90317496598413e-7,-0.026430091665409522,19.668189195673648,-0.00010486779526534275,0.003737225312196779,0.039999964124386944
small M,54.18250185542186,-0.53375109767248,0.04,0.0037385721556276027,0.0371911671065676,0.265841121546605,9.892739696619631e-7,-0.026436736161588703,19.66853076884757,-0.00010496914369256073,0.003722428080489948,0.03999996415666584
small M,54.27220798432157,-0.5337521097235884,0.04,0.0037388160497127698,0.03719788444019655,0.265415726725613,9.882334006646275e-7,-0.026443293004742713,19.66887023270873,-0.00010506941094742106,0.003707697795995335,0.03999996418879208
small M,54.36191411322127,-0.5337531205774159,0.04,0.003739059759860329,0.03720457141682259,0.2649917208072496,9.871957722789402e-7,-0.026449764203335613,19.669207604532602,-0.00010516860544986515,0.0036930340100882475,0.03999996422076713
small M,54.45162024212098,-0.5337541302357338,0.04,0.003739303283950386,0.037211228234310126,0.2645690968011085,9.86161069142679e-7,-0.026456151766171748,19.669542901423423,-0.00010526673554685006,0.003678436277870789,0.03999996425259245
small M,54.54132637102068,-0.5337551387002968,0.04,0.003739546619898121,0.03721785508885077,0.2641478477652789,9.851292727556842e-7,-0.026462457702212894,19.66987614031639,-0.00010536380951295648,0.0036639041581232323,0.03999996428426965
small M,54.63103249992039,-0.5337561459728405,0.04,0.0037397897656533063,0.03722445217498058,0.26372796680590144,9.84100368554851e-7,-0.02646867260114133,19.67020733797938,-0.0001054598355510155,0.003649437213280482,0.0399999643158002
small M,54.720738628820094,-0.5337571520550848,0.04,0.003740032719199916,0.03723101968559726,0.26330944707674586,9.83074338723721e-7,-0.02647481886980091,19.67053651101513,-0.0001055548217926972,0.003635035009382781,0.03999996434718566
small M,54.8104447577198,-0.5337581569487322,0.04,0.0037402754785555393,0.03723755781197703,0.26289228177877727,9.820511665998005e-7,-0.02648089022316405,19.6708636758629,-0.00010564877629911973,0.0036206971160488433,0.03999996437842729
small M,54.90015088661951,-0.5337591606554676,0.04,0.003740518041771084,0.037244066743791444,0.262476464159739,9.81030837138077e-7,-0.026486888034789907,19.67118884880041,-0.00010574170706143947,0.003606423106442991,0.03999996440952678
small M,54.989857015519206,-0.5337601631769621,0.04,0.0037407604069301316,0.03725054666912368,0.2620619875137327,9.800133334327084e-7,-0.026492814263037984,19.671512045945857,-0.0001058336220014368,0.003592212557226526,0.03999996444048538
small M,55.07956314441891,-0.5337611645148659,0.04,0.0037410025721487023,0.03725699777448523,0.26164884518080767,9.789986397318182e-7,-0.02649867091020619,19.67183328325923,-0.00010592452897209873,0.003578065048549073,0.03999996447130476
small M,55.16926927331862,-0.5337621799640542,0.04,0.003741248194465769,0.03726341926561595,0.26123712155334655,9.990211126548554e-7,-0.02650445998093562,19.672158502278652,-0.00010601445517777284,0.0035637186294479317,0.03999999632415157
small M,55.258975402218326,-0.5337631790901791,0.04,0.003741489995278998,0.0372698132853128,0.26082662804893086,9.98184068660816e-7,-0.026510183478863636,19.67247587548976,-0.00010610336860226115,0.003549695163650224,0.039999996306409054
small M,55.348681531118025,-0.5337641769442893,0.04,0.0037417315464039823,0.037276179034264695,0.26041744885553897,9.970183450752717e-7,-0.026515843406200362,19.672791326791433,-0.00010619129796757976,0.003535733897900739,0.03999999628960616
small M,55.43838766001773,-0.5337651736206103,0.04,0.003741972890092484,0.0372825166938951,0.2600095777867158,9.95853450943964e-7,-0.026521441763544207,19.673104880510422,-0.00010627825010389665,0.003521834029559301,0.03999999627280932
small M,55.528093788917445,-0.5337661691211808,0.04,0.0037422140248983024,0.037288826443102246,0.2596030084079276,9.9469152455797e-7,-0.026526980549710116,19.673416551890007,-0.0001063642325243191,0.003507995153601895,0.03999999625601416
small M,55.617799917817145,-0.5337671634475578,0.04,0.0037424549491242337,0.03729510845929788,0.2591977343264945,9.935325636296849e-7,-0.026532461761563264,19.673726355979483,-0.00010644925268090717,0.00349421687033713,0.039999996239220605
small M,55.70750604671685,-0.5337681566012821,0.04,0.003742695661100682,0.0373013629184305,0.25879374919291076,9.923765509159612e-7,-0.026537887393841247,19.67403430768216,-0.00010653331796085666,0.0034804987833292333,0.0399999962224286
small M,55.79721217561655,-0.5337691485838783,0.04,0.003742936159187054,0.037307589995000334,0.25839104670047786,9.912234700962762e-7,-0.026543259439019945,19.674340421757087,-0.00010661643568701215,0.0034668404993576374,0.03999999620563803
small M,55.886918304516264,-0.5337701393968523,0.04,0.003743176441771422,0.037313789862074086,0.2579896205849305,9.900733056567139e-7,-0.026548579887103324,19.674644712820257,-0.00010669861311839607,0.0034532416284103196,0.03999999618884892
small M,55.976624433415964,-0.5337711290416967,0.04,0.0037434165072700557,0.03731996269129917,0.25758946462406956,9.88926040341147e-7,-0.0265538507255062,19.67494719534681,-0.00010677985745073123,0.0034397017836265142,0.03999999617206123
small M,56.06633056231567,-0.5337721175198867,0.04,0.003743656354127081,0.03732610865291814,0.25719057263739337,9.877816588589385e-7,-0.026559073938868083,19.675247883672185,-0.00010686017581696745,0.003426220581278061,0.039999996155274976
small M,56.15603669121537,-0.5337731048328798,0.04,0.003743895980814169,0.037332227915782924,0.25679293848574036,9.866401455677086e-7,-0.02656425150890826,19.675546791993508,-0.0001069395752877801,0.0034127976407560823,0.03999999613848994
small M,56.245742820115076,-0.5337740909821189,0.04,0.003744135385830057,0.037338320647368466,0.25639655607092776,9.855014834311551e-7,-0.026569385414258184,19.675843934371628,-0.00010701806287210478,0.0033994325845154716,0.03999999612170617
small M,56.33544894901479,-0.5337750759690307,0.04,0.0037443745677002613,0.0373443870137867,0.2560014193354001,9.84365659115775e-7,-0.02657447763031698,19.676139324732258,-0.00010709564551762701,0.0033861250380611274,0.039999996104923684
small M,56.42515507791449,-0.5337760597950212,0.04,0.003744613524976706,0.037350427179800354,0.2556075222618793,9.83232654882818e-7,-0.026579530129087287,19.676432976867083,-0.0001071723301112794,0.0033728746299406254,0.03999999608814245
small M,56.514861206814196,-0.5337770424614838,0.04,0.003744852256237364,0.037356441308836,0.25521485887301787,9.82102456696314e-7,-0.026584544879032806,19.676724904436064,-0.00010724812347974715,0.0033596809916760506,0.03999999607136238
small M,56.604567335713895,-0.5337780239697918,0.04,0.0037450907600858957,0.03736242956299772,0.25482342323105567,9.809750491268477e-7,-0.02658952384492347,19.67701512096804,-0.0001073230323899561,0.00334654375777399,0.03999999605458346
small M,56.69427346461361,-0.5337790043213029,0.04,0.0037453290351513197,0.037368392103080045,0.25443320943748376,9.798504165100507e-7,-0.02659446898768622,19.67730363986269,-0.00010739706354955366,0.0033334625656782357,0.03999999603780565
small M,56.78397959351331,-0.5337799835173553,0.04,0.003745567080087683,0.03737432908858108,0.25404421163270574,9.787285450309277e-7,-0.02659938226426506,19.677590474391504,-0.0001074702236073969,0.003320437055759129,0.03999999602102888
small M,56.873685722413015,-0.5337809615592709,0.04,0.0037458048935736987,0.03738024067771525,0.25365642399570987,9.776094191343006e-7,-0.02660426562746232,19.67787563769948,-0.00010754251915402665,0.00330746687127359,0.039999996004253274
small M,56.963391851312714,-0.5337819384483523,0.04,0.0037460424743124745,0.03738612702742608,0.2532698407437378,9.7649302314625e-7,-0.02660912102581181,19.678159142806223,-0.00010761395672213511,0.0032945516583533507,0.039999995987478554
small M,57.05309798021243,-0.5337829141858824,0.04,0.003746279821031097,0.037391988293398765,0.25288445613196175,9.7537934416837e-7,-0.02661395040342615,19.67844100260725,-0.00010768454278704305,0.00328169106598164,0.03999999597070502
small M,57.142804109112134,-0.5337838887731292,0.04,0.0037465169324804037,0.03739782463007234,0.2525002644531631,9.742683669837404e-7,-0.026618755699857277,19.67872122987577,-0.0001077542837671556,0.003268884745946332,0.039999995953932374
small M,57.232510238011834,-0.5337848622113387,0.04,0.0037467538074346207,0.03740363619065222,0.2521172600374137,9.731600768357474e-7,-0.02662353884996499,19.678999837263348,-0.00010782318602442487,0.0032561323528439434,0.03999999593716069
small M,57.32221636691154,-0.5337858345017368,0.04,0.00374699044469106,0.03740942312712224,0.251735437251762,9.720544600067546e-7,-0.026628301783774816,19.679276837301394,-0.0001078912558648066,0.003243433544048324,0.03999999592038997
small M,57.41192249581125,-0.5337868056455313,0.04,0.0037472268430697835,0.037415185590256514,0.25135479049992127,9.70951502429094e-7,-0.026633046426345203,19.679552242402618,-0.00010795849953870767,0.003230787979678018,0.03999999590362009
small M,57.50162862471095,-0.5337877756439091,0.04,0.0037474630014133754,0.03742092372963142,0.25097531422196334,9.69851189222361e-7,-0.02663777469763451,19.679826064861988,-0.00010802492324143048,0.0032181953225880466,0.039999995886851145
small M,57.59133475361065,-0.533788744498037,0.04,0.003747698918586559,0.03742663769363715,0.2505970028940115,9.687535078182173e-7,-0.026642488512372137,19.680098316858224,-0.00010809053311362581,0.0032056552383292747,0.039999995870083224
