type,beta,h,m,q0,q1,p,err,beta_p1,h_p1,m_p1,q0_p1,q1_p1,p_p1,err_p1
small M,22217.4858908608,-0.0019218580689119957,1.0e-7,1.000024541598007e-14,9.667740941625088e-8,1.1841263264403297,9.451321346532008e-7,22217.4858908608,-0.0018363432172807527,1.0e-7,9.999966611318483e-15,9.999966611318467e-15,1.0,9.185121881986827e-7
small M,22344.44295309429,-0.0019219132229911133,1.0e-7,1.0000248837809987e-14,9.67480606356902e-8,1.1769235906386917,9.672396591340961e-7,22344.44295309429,-0.0018385690878822889,1.0e-7,9.999965047619207e-15,9.99996504761921e-15,1.0,9.421459567805876e-7
small M,22471.40001532778,-0.001921965186965838,1.0e-7,1.0000252149501838e-14,9.681607018537029e-8,1.1698204505375758,9.889775279207387e-7,22471.40001532778,-0.001840841534557383,1.0e-7,9.999963500749005e-15,9.999963500748992e-15,1.0,9.656285736617353e-7
small M,22598.35707756127,-0.0019220146793124159,1.0e-7,1.0000240915133758e-14,9.688153120228248e-8,1.1628152968126049,9.322964253458536e-7,22598.35707756127,-0.0018431597723160304,1.0e-7,9.999961975616752e-15,9.999961975616753e-15,1.0,9.889054999327257e-7
small M,22725.314139794762,-0.0019220608991440313,1.0e-7,1.0000243908891917e-14,9.694465631796325e-8,1.1559035686773782,9.524308787506315e-7,22725.314139794762,-0.0018455230337099046,1.0e-7,9.9999695706384e-15,9.99996957063838e-15,1.0,9.108823737277939e-7
small M,22852.271202028252,-0.0019221045238787015,1.0e-7,1.0000246834706274e-14,9.700552247637918e-8,1.1490838860036365,9.723910097916176e-7,22852.271202028252,-0.001847930568345085,1.0e-7,9.999968280426644e-15,9.99996828042663e-15,1.0,9.316206921556119e-7
small M,22979.228264261743,-0.0019221457240645992,1.0e-7,1.0000249668477747e-14,9.706424107669547e-8,1.1423539587436937,9.920524575573509e-7,22979.228264261743,-0.0018503816424109425,1.0e-7,9.999967004906666e-15,9.999967004906678e-15,1.0,9.522316035991005e-7
small M,23106.185326495233,-0.0019221851637572702,1.0e-7,1.0000238423823405e-14,9.712087283065563e-8,1.1357125820000336,9.345293319986133e-7,23106.185326495233,-0.0018528755382245545,1.0e-7,9.999965743919214e-15,9.999965743941059e-15,1.0,9.727168713475384e-7
small M,23233.142388728724,-0.0019222219821522874,1.0e-7,1.0000241003795886e-14,9.717560256556916e-8,1.1291556839799133,9.528567408200733e-7,23233.142388728724,-0.0018554115537900554,1.0e-7,9.99996454350444e-15,9.999964586574897e-15,1.0,9.925649382134012e-7
small M,23360.099450962214,-0.0019222568127710078,1.0e-7,1.000024352977113e-14,9.722847935291153e-8,1.1226822338801319,9.710681104711994e-7,23360.099450962214,-0.0018579890023723619,1.0e-7,1.0000054463610862e-14,1.0000139323025378e-14,1.0,9.42862641383416e-7
small M,23487.056513195705,-0.0019222897821219304,1.0e-7,1.000024597720155e-14,9.727958958848747e-8,1.1162903021950348,9.890256427463106e-7,23487.056513195705,-0.0018606072120847133,1.0e-7,1.0000055055967316e-14,8.469078475814715e-8,1.0,9.978970588237331e-7
small M,23614.013575429195,-0.0019223215140455373,1.0e-7,1.0000234866759978e-14,9.732897076001693e-8,1.1099789781290357,9.313412481925411e-7,23614.013575429195,-0.00186326552548953,1.0e-7,1.0000055650464198e-14,8.725320139219132e-8,1.0,9.831156913149154e-7
small M,23740.970637662685,-0.0019223511096514813,1.0e-7,1.0000237109701058e-14,9.737678658355435e-8,1.10374459200727,9.481746713116998e-7,23740.970637662685,-0.0018659632992120657,1.0e-7,1.0000056123862584e-14,8.89642761002372e-8,1.0,9.973492179053877e-7
small M,23867.927699896176,-0.0019223791694567662,1.0e-7,1.000023930916923e-14,9.742306601317983e-8,1.0975863687223957,9.649309062511132e-7,23867.927699896176,-0.0018686999035664007,1.0e-7,1.0000053099295935e-14,9.027525551203623e-8,1.0,9.583040672257762e-7
small M,23994.884762129666,-0.0019224057877379732,1.0e-7,1.000024146670597e-14,9.746787706707193e-8,1.0915026565314772,9.81618719203504e-7,23994.884762129666,-0.001871474722193299,1.0e-7,9.999976362500086e-15,9.133824578236329e-8,1.0,9.010542245015784e-7
small M,24121.841824363157,-0.0019224310534230737,1.0e-7,1.000024355735582e-14,9.751128383433365e-8,1.0854918655544772,9.980945080484973e-7,24121.841824363157,-0.0018742871517095105,1.0e-7,1.0000018601043478e-14,9.222902496095838e-8,1.0,9.922139323161713e-7
small M,24248.798886596647,-0.0019224555621557482,1.0e-7,1.0000232529750268e-14,9.75533026906524e-8,1.0795533644030189,9.396828511876078e-7,24248.798886596647,-0.0018771366013680827,1.0e-7,1.0000039477799716e-14,9.299320466798944e-8,1.0,9.521396853508962e-7
small M,24375.755948830138,-0.001922478369424347,1.0e-7,1.0000234459717198e-14,9.759407892641472e-8,1.0736838648476623,9.552191472469671e-7,24375.755948830138,-0.0018800224927292915,1.0e-7,1.0000041722647558e-14,9.365659874930939e-8,1.0,9.6396323365399e-7
small M,24502.713011063628,-0.0019225000536002234,1.0e-7,1.0000236355696557e-14,9.763362300240524e-8,1.0678828380823029,9.70711440641212e-7,24502.713011063628,-0.0018829442593418005,1.0e-7,1.0000042052147396e-14,9.423865202981659e-8,1.0,9.45068024909885e-7
small M,24629.67007329712,-0.0019225206827775169,1.0e-7,1.0000238192991944e-14,9.767198606954508e-8,1.0621489036397809,9.860216641762434e-7,24629.67007329712,-0.001885901346433683,1.0e-7,1.0000040370220732e-14,9.475336212657173e-8,1.0,9.539937068816121e-7
small M,24756.627135530605,-0.0019225408282762535,1.0e-7,1.0000227489842501e-14,9.770917316605628e-8,1.0564815804207315,9.283723636646227e-7,24756.627135530605,-0.001888893210612948,1.0e-7,1.0000038402023308e-14,9.52114611142398e-8,1.0,9.502481387872673e-7
small M,24883.5841977641,-0.0019225595372991283,1.0e-7,1.0000229195197964e-14,9.774531689369856e-8,1.0508778638615177,9.4286191413838e-7,24883.5841977641,-0.0018919193195772392,1.0e-7,1.000003611183185e-14,9.562128488245457e-8,1.0,9.431340583940964e-7
small M,25010.541259997586,-0.001922577367243211,1.0e-7,1.0000230872402887e-14,9.778041779605172e-8,1.0453373565357333,9.573351094253737e-7,25010.541259997586,-0.0018949791518323674,1.0e-7,1.0000033459573834e-14,9.598951893402445e-8,1.0,9.374522994245601e-7
small M,25137.498322231077,-0.001922594370761366,1.0e-7,1.0000232499630222e-14,9.781451712866014e-8,1.0398588473864563,9.71682855221665e-7,25137.498322231077,-0.0018980721964193805,1.0e-7,1.0000030400303397e-14,9.632163038605423e-8,1.0,9.357260829028827e-7
small M,25264.455384464567,-0.0019226105945544991,1.0e-7,1.000023413540591e-14,9.78476544132252e-8,1.0344411581461201,9.86089325244188e-7,25264.455384464567,-0.001901197952649859,1.0e-7,1.0000026883614158e-14,9.662216072404465e-8,1.0,9.393117043625669e-7
small M,25391.41244669806,-0.0019226265977704089,1.0e-7,1.000022367519531e-14,9.787982340023778e-8,1.029083966836682,9.285687607607975e-7,25391.41244669806,-0.0019043559298491503,1.0e-7,1.000002285298678e-14,9.689493038883264e-8,1.0,9.489716914599604e-7
small M,25518.369508931548,-0.00192264140676907,1.0e-7,1.0000225167740002e-14,9.791114565383989e-8,1.0237845409258113,9.421486281858504e-7,25518.369508931548,-0.0019075456471072734,1.0e-7,1.000001824503535e-14,9.714318561222236e-8,1.0,9.6517886632389e-7
small M,25645.326571165042,-0.0019226555663448771,1.0e-7,1.0000226637386084e-14,9.794161211235413e-8,1.0185426192850928,9.557278577283951e-7,25645.326571165042,-0.001910766633037215,1.0e-7,1.0000012990003759e-14,9.73697064391166e-8,1.0,9.881877166504902e-7
small M,25772.28363339853,-0.0019226691145479101,1.0e-7,1.0000228084824897e-14,9.797125483380398e-8,1.0133571601606772,9.69302262087203e-7,25772.28363339853,-0.001914018425540378,1.0e-7,1.0000012932300509e-14,9.757697853988779e-8,1.0,9.340550108852602e-7
small M,25899.24069563202,-0.0019226820872960146,1.0e-7,1.0000229510488016e-14,9.800010433794171e-8,1.0082271516325783,9.828736173099675e-7,25899.24069563202,-0.0019173005715789203,1.0e-7,1.0000006878154323e-14,9.776689498263023e-8,1.0,9.67460426637399e-7
small M,26026.19775786551,-0.0019226945195368133,1.0e-7,1.000023088977911e-14,9.802818960128912e-8,1.0031516118700488,9.962973291517242e-7,26026.19775786551,-0.0019206126269547632,1.0e-7,1.0000006755745052e-14,9.794143174760285e-8,1.0,9.223849343337077e-7
small M,26153.154820099,-0.001922706958241972,1.0e-7,1.00002206696819e-14,9.80554955867222e-8,0.9981303526842484,9.384758013897004e-7,26153.154820099,-0.0019239541560950339,1.0e-7,9.999999797807956e-15,9.810197487848962e-8,1.0,9.654941586118073e-7
small M,26280.11188233249,-0.0019227184071446551,1.0e-7,1.0000221966331629e-14,9.808213401391524e-8,0.9931609049817468,9.512860421628793e-7,26280.11188233249,-0.001927324731843726,1.0e-7,9.999999603360887e-15,9.825006085977357e-8,1.0,9.276412926380384e-7
small M,26407.06894456598,-0.001922729404920116,1.0e-7,1.000022324475046e-14,9.810808760910255e-8,0.9882431328509454,9.641050976124097e-7,26407.06894456598,-0.0019307239352593724,1.0e-7,9.999991623766549e-15,9.83866951426289e-8,1.0,9.798890680072083e-7
small M,26534.02600679947,-0.0019227399792310683,1.0e-7,1.0000224486893553e-14,9.813338034647352e-8,0.9833761564299182,9.768219774952402e-7,26534.02600679947,-0.001934151355418524,1.0e-7,9.999991375783171e-15,9.851308777968298e-8,1.0,9.461176074956413e-7
small M,26660.983069032958,-0.001922750542167227,1.0e-7,1.0000217286289803e-14,9.815800354002511e-8,0.9785596704357076,9.366463307528215e-7,26660.983069032958,-0.0019376065890184878,1.0e-7,1.0000071003347552e-14,9.863188601583536e-8,1.0,9.16632044327279e-7
small M,26787.940131266445,-0.0019227745424736245,1.0e-7,9.99991218815906e-15,9.818088466300394e-8,0.9738118072989501,9.841212116296822e-7,26787.940131266445,-0.0019410892405861628,1.0e-7,1.0000155312729688e-14,9.874008565776762e-8,1.0,9.264493615114997e-7
small M,26914.89719349994,-0.001922783729709521,1.0e-7,9.999921361841197e-15,9.820435428882858e-8,0.9690915743352376,9.309519025782887e-7,26914.89719349994,-0.001944598922778108,1.0e-7,1.0000157145236621e-14,9.884034943075217e-8,1.0,9.392072398007912e-7
small M,27041.854255733426,-0.0019227930609786639,1.0e-7,9.999920317890239e-15,9.822721049976785e-8,0.9644195023287442,9.423799821836038e-7,27041.854255733426,-0.0019481352544622541,1.0e-7,1.0000158957509064e-14,9.893324025416709e-8,1.0,9.517044536636607e-7
small M,27168.81131796692,-0.0019228020834495018,1.0e-7,9.999919267249247e-15,9.824951106488161e-8,0.9597941481090548,9.53957641379076e-7,27168.81131796692,-0.0019516978620475898,1.0e-7,1.0000160771832441e-14,9.901928330007765e-8,1.0,9.641886086516055e-7
small M,27295.768380200407,-0.0019228108154801444,1.0e-7,9.999918231124888e-15,9.827127441359501e-8,0.9552147555094919,9.655530897626063e-7,27295.768380200407,-0.001955286379120888,1.0e-7,1.0000162464312853e-14,9.909894428067555e-8,1.0,9.766616121477568e-7
small M,27422.7254424339,-0.0019228192754681562,1.0e-7,9.999917209495892e-15,9.829251811549874e-8,0.9506805882049675,9.771636069567587e-7,27422.7254424339,-0.0019589004453787248,1.0e-7,1.000016428117363e-14,9.917264290260374e-8,1.0,9.891204484816238e-7
small M,27549.682504667388,-0.001922827480861249,1.0e-7,9.999916201850321e-15,9.831325899649989e-8,0.9461909275836372,9.887929659703471e-7,27549.682504667388,-0.0019625397078287584,1.0e-7,1.0000157085950353e-14,9.924069086220271e-8,1.0,9.014126748448705e-7
small M,27676.63956690088,-0.0019228349362106316,1.0e-7,9.999925693587642e-15,9.833355385782022e-8,0.941744398633504,9.31818551962013e-7,27676.63956690088,-0.0019662038197344007,1.0e-7,1.0000158793072862e-14,9.930357374038471e-8,1.0,9.125805780856718e-7
small M,27803.59662913437,-0.0019228426744084454,1.0e-7,9.999924778106785e-15,9.835333719454985e-8,0.9373416612702922,9.426968942399364e-7,27803.59662913437,-0.00196989244069215,1.0e-7,1.0000160504670834e-14,9.936154854655836e-8,1.0,9.237623663915886e-7
small M,27930.553691367862,-0.0019228502064439512,1.0e-7,9.999923853604149e-15,9.837266403135429e-8,0.9329813767084008,9.53737576578235e-7,27930.553691367862,-0.0019736052364876583,1.0e-7,1.000016221861167e-14,9.941492266493214e-8,1.0,9.349343347820548e-7
small M,28057.51075360135,-0.0019228575454234,1.0e-7,9.999922941307018e-15,9.839154867146361e-8,0.9286628898735556,9.648001522296656e-7,28057.51075360135,-0.001977341878955708,1.0e-7,1.0000163934920453e-14,9.946398930206493e-8,1.0,9.460967681839011e-7
small M,28184.467815834843,-0.001922864704906449,1.0e-7,9.999922041046083e-15,9.841000476606681e-8,0.924385562122355,9.758823153147858e-7,28184.467815834843,-0.0019811020458439673,1.0e-7,1.0000165653624005e-14,9.950903041256158e-8,1.0,9.572499614629355e-7
small M,28311.42487806833,-0.0019228716977989385,1.0e-7,9.999921153229915e-15,9.842804542494369e-8,0.9201487692365999,9.869817054647484e-7,28311.42487806833,-0.0019848854206804146,1.0e-7,1.0000167374747682e-14,9.95503186370851e-8,1.0,9.683941914990796e-7
small M,28438.381940301824,-0.0019228785364264651,1.0e-7,9.99992027751309e-15,9.84456832375068e-8,0.9159519009987472,9.98100710899638e-7,28438.381940301824,-0.001988691692644316,1.0e-7,1.0000169098316332e-14,9.958811838163363e-8,1.0,9.79529743849295e-7
small M,28565.33900253531,-0.0019228847175830587,1.0e-7,9.999929445846387e-15,9.84629700843509e-8,0.9117937292234621,9.411162205821708e-7,28565.33900253531,-0.0019925205564406386,1.0e-7,1.0000170824354859e-14,9.962268620292219e-8,1.0,9.906568881355312e-7
small M,28692.296064768798,-0.0019228912756534887,1.0e-7,9.999928650748252e-15,9.847983836366386e-8,0.9076749312420678,9.51519973880955e-7,28692.296064768798,-0.0019963717120030622,1.0e-7,1.0000163636906612e-14,9.965421701462469e-8,1.0,9.015989153973364e-7
small M,28819.253127002292,-0.0019228977140792265,1.0e-7,9.99992784494394e-15,9.849633861051613e-8,0.9035943078791148,9.62094790135848e-7,28819.253127002292,-0.002000244865072964,1.0e-7,1.000016526700223e-14,9.968305853112215e-8,1.0,9.115773716902608e-7
small M,28946.21018923578,-0.001922904041923266,1.0e-7,9.999927049786786e-15,9.851248166543766e-8,0.8995512990893738,9.726858156845025e-7,28946.21018923578,-0.0020041397260379718,1.0e-7,1.0000166901626677e-14,9.970938737103758e-8,1.0,9.215703343099237e-7
small M,29073.167251469273,-0.0019229102688575741,1.0e-7,9.999926265131243e-15,9.85282778763114e-8,0.895545358048923,9.832971032441646e-7,29073.167251469273,-0.00200805601051518,1.0e-7,1.0000168538879162e-14,9.973342398082722e-8,1.0,9.315566926269659e-7
small M,29200.12431370276,-0.0019229164041503052,1.0e-7,9.999925491222604e-15,9.85437372066633e-8,0.8915759495403701,9.939285311195824e-7,29200.12431370276,-0.002011993439067472,1.0e-7,1.0000170178780758e-14,9.975537758430801e-8,1.0,9.415366649877412e-7
small M,29327.081375936254,-0.001922921946282075,1.0e-7,9.99993427544686e-15,9.855890774287911e-8,0.8876419592249922,9.376389747026973e-7,29327.081375936254,-0.002015951737096471,1.0e-7,1.0000171821351441e-14,9.977544519752428e-8,1.0,9.515104825177755e-7
small M,29454.03843816974,-0.0019229279182476507,1.0e-7,9.999933573773927e-15,9.857372203976839e-8,0.8837440531300487,9.475856788855131e-7,29454.03843816974,-0.002019930634738271,1.0e-7,1.0000173466592759e-14,9.979381073619468e-8,1.0,9.614782772651057e-7
small M,29580.995500403234,-0.0019229338251351398,1.0e-7,9.999932861042697e-15,9.858822710352454e-8,0.8798811412424109,9.576938364913982e-7,29580.995500403234,-0.002023929866967575,1.0e-7,1.0000174992906085e-14,9.981064363049794e-8,1.0,9.714416156942841e-7
small M,29707.95256263672,-0.0019229396734554394,1.0e-7,9.999932157788311e-15,9.860243159490758e-8,0.876052729811907,9.678235083542294e-7,29707.95256263672,-0.00202794917267672,1.0e-7,1.0000176642378568e-14,9.982610069590403e-8,1.0,9.8139793858259e-7
small M,29834.909624870215,-0.0019229454706915256,1.0e-7,9.999931464267004e-15,9.86163437914389e-8,0.8722583366182464,9.7796737183902e-7,29834.909624870215,-0.002031988295810567,1.0e-7,1.0000178294630894e-14,9.984032204435018e-8,1.0,9.91349320645539e-7
small M,29961.866687103702,-0.001922951223788248,1.0e-7,9.999930780347425e-15,9.862997166844681e-8,0.8684974888208742,9.881276496472102e-7,29961.866687103702,-0.0020360469844526996,1.0e-7,1.0000170937810579e-14,9.985338578366381e-8,1.0,9.011678624680268e-7
small M,30088.823749337196,-0.0019229569396686968,1.0e-7,9.999930105833213e-15,9.864332292747881e-8,0.8647697233792215,9.983039214646378e-7,30088.823749337196,-0.002040124990938456,1.0e-7,1.0000172504369234e-14,9.986549784384496e-8,1.0,9.100954946685485e-7
small M,30215.780811570683,-0.0019229621155347509,1.0e-7,9.999938541671278e-15,9.865644231860996e-8,0.8610740348504099,9.422477590202274e-7,30215.780811570683,-0.002044222071765605,1.0e-7,1.0000174075528853e-14,9.9876707070281e-8,1.0,9.19038412108715e-7
small M,30342.737873804177,-0.001922967770185005,1.0e-7,9.999937932090758e-15,9.866926264275578e-8,0.8574110794055658,9.517604795556365e-7,30342.737873804177,-0.0020483379875072686,1.0e-7,1.000017564955135e-14,9.988709605782067e-8,1.0,9.279773151911332e-7
small M,30469.694936037664,-0.0019229734073490322,1.0e-7,9.99993731062496e-15,9.868182778588715e-8,0.8537798716985833,9.614350029001279e-7,30469.694936037664,-0.0020524725027270133,1.0e-7,1.0000177226453492e-14,9.989673467746504e-8,1.0,9.369123711439004e-7
small M,30596.651998271158,-0.0019229790315724515,1.0e-7,9.999936698183729e-15,9.869414452342444e-8,0.8501799823927019,9.71122072747756e-7,30596.651998271158,-0.0020566253858960676,1.0e-7,1.0000178806250472e-14,9.990568135637599e-8,1.0,9.458437615520771e-7
small M,30723.609060504645,-0.00192298464827723,1.0e-7,9.999936094520642e-15,9.870621931656478e-8,0.8466109915457449,9.808205188934574e-7,30723.609060504645,-0.002060796409312581,1.0e-7,1.0000180388957452e-14,9.991398459054522e-8,1.0,9.547716522236472e-7
small M,30850.56612273814,-0.0019229902627980943,1.0e-7,9.999935499654322e-15,9.871805841484554e-8,0.8430724873968172,9.90529757866125e-7,30850.56612273814,-0.0020649853490228797,1.0e-7,1.0000181974590355e-14,9.99216846086453e-8,1.0,9.636962155926549e-7
small M,30977.523184971626,-0.0019229953782939004,1.0e-7,9.999943553539885e-15,9.872970375220503e-8,0.8395635516881492,9.352978640676004e-7,30977.523184971626,-0.002069191984744663,1.0e-7,1.0000183563164396e-14,9.992881510035069e-8,1.0,9.72617622042044e-7
small M,31104.48024720512,-0.001923000997692612,1.0e-7,9.999943017223594e-15,9.874108961893505e-8,0.8360848150751201,9.443652746681422e-7,31104.48024720512,-0.002073416099792078,1.0e-7,1.0000185154693569e-14,9.993540491496602e-8,1.0,9.815360328041099e-7
small M,31231.437309438606,-0.0019230066304802731,1.0e-7,9.999942469737058e-15,9.875225723414216e-8,0.8326353765320791,9.53586885557552e-7,31231.437309438606,-0.002077657481002615,1.0e-7,1.0000186749193247e-14,9.994147963900621e-8,1.0,9.904516128973066e-7
small M,31358.3943716721,-0.0019230122799212223,1.0e-7,9.999941930658695e-15,9.8763212143949e-8,0.8292148529121519,9.62814316762451e-7,31358.3943716721,-0.002081915918665791,1.0e-7,1.0000188346677738e-14,9.994706297442662e-8,1.0,9.993645246579567e-7
small M,31485.351433905587,-0.001923017950261998,1.0e-7,9.999941399775524e-15,9.877395963655658e-8,0.8258228692805665,9.720489095133081e-7,31485.351433905587,-0.002086191206453549,1.0e-7,1.0000180872491962e-14,9.995213298477583e-8,1.0,9.074493025342525e-7
small M,31612.30849613908,-0.0019230236455847953,1.0e-7,9.999940877266568e-15,9.878450483358766e-8,0.8224590575630748,9.812870283561653e-7,31612.30849613908,-0.00209048314135234,1.0e-7,1.0000182394207437e-14,9.99568022182651e-8,1.0,9.154487283294056e-7
small M,31739.26555837257,-0.0019230293697855923,1.0e-7,9.999940363270082e-15,9.879485269348346e-8,0.8191230563298386,9.905263500410442e-7,31739.26555837257,-0.002094791523596831,1.0e-7,1.000018392056162e-14,9.996104964873488e-8,1.0,9.234638598762924e-7
small M,31866.222620606055,-0.0019230351266461615,1.0e-7,9.999939857042343e-15,9.880500801514265e-8,0.8158145107009722,9.99771604351304e-7,31866.222620606055,-0.0020991161566052,1.0e-7,1.0000185449976006e-14,9.996489979247237e-8,1.0,9.314771483457436e-7
small M,31993.17968283955,-0.0019230404185019863,1.0e-7,9.999947589175864e-15,9.881501018214922e-8,0.8125325940378805,9.444367135380069e-7,31993.17968283955,-0.0021034568469159706,1.0e-7,1.0000186982462463e-14,9.996837811378374e-8,1.0,9.394887335134976e-7
small M,32120.136745073036,-0.00192304624622115,1.0e-7,9.999947136293599e-15,9.88247944645181e-8,0.8092779195217443,9.530471205612879e-7,32120.136745073036,-0.0021078134041263475,1.0e-7,1.0000188518032509e-14,9.997151088068169e-8,1.0,9.474987434802979e-7
small M,32247.09380730653,-0.001923052118140839,1.0e-7,9.999946671966521e-15,9.883439965715752e-8,0.8060496745210535,9.61807832372264e-7,32247.09380730653,-0.0021121856408320007,1.0e-7,1.0000190056699586e-14,9.997432490051592e-8,1.0,9.555073107641114e-7
small M,32374.050869540017,-0.0019230580363432345,1.0e-7,9.999946215653018e-15,9.884383008031794e-8,0.8028475276113657,9.705643487062136e-7,32374.050869540017,-0.0021165733725682775,1.0e-7,1.0000191598475113e-14,9.997684717740434e-8,1.0,9.635145617299852e-7
small M,32501.00793177351,-0.0019230640038045907,1.0e-7,9.999945767218281e-15,9.885308983966729e-8,0.7996711540529865,9.793175781711906e-7,32501.00793177351,-0.002120976417752784,1.0e-7,1.0000193143371522e-14,9.997910453475186e-8,1.0,9.71520627160274e-7
small M,32627.964994006998,-0.0019230700235436343,1.0e-7,9.999945327060558e-15,9.886218292395793e-8,0.796520234960622,9.880624138985722e-7,32627.964994006998,-0.002125394597629308,1.0e-7,1.0000194691401558e-14,9.998112323666397e-8,1.0,9.795256376794066e-7
small M,32754.92205624049,-0.0019230760983248072,1.0e-7,9.999944894550833e-15,9.887111319477577e-8,0.7933944567542189,9.968026947115398e-7,32754.92205624049,-0.002129827736213053,1.0e-7,1.0000196242576399e-14,9.99829286322456e-8,1.0,9.87529709554881e-7
small M,32881.879118473975,-0.0019230820728301703,1.0e-7,9.999953863210218e-15,9.887992943339487e-8,0.7902930670353343,9.393088497790206e-7,32881.879118473975,-0.0021342756602371273,1.0e-7,1.0000197796910296e-14,9.998454483780815e-8,1.0,9.955329734107304e-7
small M,33008.83618070747,-0.0019230882617492229,1.0e-7,9.999953454492907e-15,9.888854526965705e-8,0.7872166511008005,9.38213908949337e-7,33008.83618070747,-0.0021387381991002825,1.0e-7,1.0000190322396061e-14,9.998595138521305e-8,1.0,9.031839928711928e-7
small M,33135.793242940956,-0.0019230945146648023,1.0e-7,9.999953035601429e-15,9.889700914509319e-8,0.7841644683447146,9.371233613923738e-7,33135.793242940956,-0.002143215184815842,1.0e-7,1.0000191809627738e-14,9.99872550397403e-8,1.0,9.103698444609752e-7
small M,33262.75030517445,-0.0019231013611977397,1.0e-7,9.9999448777432e-15,9.890529163861769e-8,0.7811366674592187,9.98771189388236e-7,33262.75030517445,-0.0021477064519618044,1.0e-7,1.0000193301491883e-14,9.998843197974396e-8,1.0,9.175711432144473e-7
small M,33389.70736740794,-0.0019231077517985434,1.0e-7,9.999944437712984e-15,9.891346172969698e-8,0.7781320762678927,9.973807534120071e-7,33389.70736740794,-0.002152211837632083,1.0e-7,1.0000194796576933e-14,9.99894991511904e-8,1.0,9.247721462832573e-7
small M,33516.66442964143,-0.0019231142107698645,1.0e-7,9.999944025071865e-15,9.892149002665706e-8,0.775150852551524,9.95684011459205e-7,33516.66442964143,-0.0021567311813888526,1.0e-7,1.0000196294899903e-14,9.999047140370705e-8,1.0,9.319729487935877e-7
small M,33643.62149187492,-0.0019231207415366179,1.0e-7,9.999943619601984e-15,9.8929379589812e-8,0.7721927190485779,9.938454188694598e-7,33643.62149187492,-0.0021612643252159726,1.0e-7,1.0000197796481372e-14,9.999136146081227e-8,1.0,9.391736577038317e-7
small M,33770.57855410841,-0.0019231273461249366,1.0e-7,9.999943221345744e-15,9.89371334785135e-8,0.7692574020188487,9.918649914041702e-7,33770.57855410841,-0.002165811113473462,1.0e-7,1.0000199301346447e-14,9.999217995314675e-8,1.0,9.46374375869838e-7
small M,33897.5356163419,-0.001923134026466426,1.0e-7,9.99994283033492e-15,9.894475466630689e-8,0.766344632183469,9.897428088825544e-7,33897.5356163419,-0.0021703713928529975,1.0e-7,1.0000200809522337e-14,9.999293551122197e-8,1.0,9.535751949455359e-7
small M,34024.49267857539,-0.0019231407844368601,1.0e-7,9.999942446572093e-15,9.895224604462244e-8,0.7634541446819394,9.87479228493126e-7,34024.49267857539,-0.002174945012334395,1.0e-7,1.0000202321046702e-14,9.999363491903293e-8,1.0,9.607762176275195e-7
small M,34151.44974080888,-0.0019231476217621047,1.0e-7,9.999942070162475e-15,9.895961042462771e-8,0.7605856788768031,9.850738762931121e-7,34151.44974080888,-0.0021795318231430764,1.0e-7,1.000020383596294e-14,9.99942833253586e-8,1.0,9.679775420363597e-7
small M,34278.40680304237,-0.0019231545401789927,1.0e-7,9.999941701269198e-15,9.896685054240643e-8,0.7577389784227787,9.825258909727775e-7,34278.40680304237,-0.00218413167870846,1.0e-7,1.0000205354327368e-14,9.999488450385552e-8,1.0,9.751792582449765e-7
small M,34405.36386527586,-0.0019231615412764872,1.0e-7,9.999941339537445e-15,9.897396905571164e-8,0.7549137909967913,9.79838634079425e-7,34405.36386527586,-0.002188744434623276,1.0e-7,1.000020687621244e-14,9.999544114644841e-8,1.0,9.823814580599369e-7
small M,34532.320927509354,-0.0019231686266195933,1.0e-7,9.999940985247913e-15,9.898096855478425e-8,0.7521098683625531,9.770104125119611e-7,34532.320927509354,-0.002193369948603776,1.0e-7,1.000020840170983e-14,9.999595516940712e-8,1.0,9.895842354943946e-7
small M,34659.27798974284,-0.0019231757977045808,1.0e-7,9.999940638379719e-15,9.898785155901002e-8,0.7493269662306294,9.74041970483389e-7,34659.27798974284,-0.002198008080450802,1.0e-7,1.0000209930937197e-14,9.999642800898005e-8,1.0,9.967876791944544e-7
small M,34786.235051976335,-0.0019231830559376262,1.0e-7,9.999940299117269e-15,9.899462052130318e-8,0.7465648441372668,9.709325026947352e-7,34786.235051976335,-0.0022026586920117007,1.0e-7,1.0000202427908281e-14,9.999681843655543e-8,1.0,9.035948023873446e-7
small M,34913.19211420982,-0.0019231904026789357,1.0e-7,9.999939967207797e-15,9.900127782778092e-8,0.7438232654146852,9.676846786923283e-7,34913.19211420982,-0.0022073216471430557,1.0e-7,1.0000203898955238e-14,9.999721228847019e-8,1.0,9.100649581122811e-7
small M,35040.14917644331,-0.0019231978391756129,1.0e-7,9.999939642972604e-15,9.900782580408346e-8,0.7411019970440335,9.642966321392754e-7,35040.14917644331,-0.0022119968116742156,1.0e-7,1.0000205375614154e-14,9.999756876296038e-8,1.0,9.165502284122696e-7
small M,35167.1062386768,-0.0019232053666843633,1.0e-7,9.999939326273744e-15,9.901426671405169e-8,0.7384008097082568,9.60770318174328e-7,35167.1062386768,-0.0022166840533715845,1.0e-7,1.0000206856929912e-14,9.999788945913564e-8,1.0,9.230363815228017e-7
